@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1114,'2026/05/31 15:55:35:126',2,0.90596,0.522378,1,1,0.5,1
1115,'2026/05/31 15:55:35:159',2,0.905426,0.521975,1,1,0.5,1
1116,'2026/05/31 15:55:35:195',2,0.904915,0.521781,1,1,0.5,1
1117,'2026/05/31 15:55:35:227',2,0.904358,0.521571,1,1,0.5,1
1118,'2026/05/31 15:55:35:261',2,0.904271,0.521528,1,1,0.5,1
1119,'2026/05/31 15:55:35:296',2,0.904264,0.521425,1,1,0.5,1
1120,'2026/05/31 15:55:35:328',2,0.904133,0.521567,1,1,0.5,1
1121,'2026/05/31 15:55:35:361',2,0.904115,0.52133,1,1,0.5,1
1122,'2026/05/31 15:55:35:394',2,0.903973,0.521148,1,1,0.5,1
1123,'2026/05/31 15:55:35:428',2,0.90379,0.521182,1,1,0.5,1
1124,'2026/05/31 15:55:35:462',2,0.903703,0.521321,1,1,0.5,1
1125,'2026/05/31 15:55:35:493',2,0.9036,0.521909,1,1,0.5,1
1126,'2026/05/31 15:55:35:530',2,0.903638,0.522317,1,1,0.5,1
1127,'2026/05/31 15:55:35:559',2,0.903545,0.522878,1,1,0.5,1
1128,'2026/05/31 15:55:35:593',2,0.903265,0.523867,1,1,0.5,1
1129,'2026/05/31 15:55:35:627',2,0.903176,0.524965,1,1,0.5,1
1130,'2026/05/31 15:55:35:663',2,0.903305,0.525837,1,1,0.5,1
1131,'2026/05/31 15:55:35:695',2,0.903354,0.52686,1,1,0.5,1
1132,'2026/05/31 15:55:35:728',2,0.903299,0.527827,1,1,0.5,1
1133,'2026/05/31 15:55:35:760',2,0.903442,0.52815,1,1,0.5,1
1134,'2026/05/31 15:55:35:793',2,0.9035,0.528501,1,1,0.5,1
1135,'2026/05/31 15:55:35:828',2,0.903795,0.529137,1,1,0.5,1
1136,'2026/05/31 15:55:35:861',2,0.904182,0.530015,1,1,0.5,1
1137,'2026/05/31 15:55:35:895',2,0.904319,0.530115,1,1,0.5,1
1138,'2026/05/31 15:55:35:929',2,0.904716,0.53072,1,1,0.5,1
1139,'2026/05/31 15:55:35:961',2,0.90494,0.530918,1,1,0.5,1
1140,'2026/05/31 15:55:35:996',2,0.905483,0.530855,1,1,0.5,1
1141,'2026/05/31 15:55:36:027',2,0.906154,0.53021,1,1,0.5,1
1142,'2026/05/31 15:55:36:062',2,0.906816,0.529383,1,1,0.5,1
1143,'2026/05/31 15:55:36:095',2,0.907363,0.528135,1,1,0.5,1
1144,'2026/05/31 15:55:36:128',2,0.90764,0.527348,1,1,0.5,1
1145,'2026/05/31 15:55:36:162',2,0.907704,0.527609,1,1,0.5,1
1146,'2026/05/31 15:55:36:194',2,0.907655,0.527446,1,1,0.5,1
1147,'2026/05/31 15:55:36:229',2,0.907731,0.527356,1,1,0.5,1
1148,'2026/05/31 15:55:36:260',2,0.907741,0.527952,1,1,0.5,1
1149,'2026/05/31 15:55:36:296',2,0.907561,0.528535,1,1,0.5,1
1150,'2026/05/31 15:55:36:327',2,0.907144,0.529326,1,1,0.5,1
1151,'2026/05/31 15:55:36:362',2,0.906797,0.529864,1,1,0.5,1
1152,'2026/05/31 15:55:36:395',2,0.90637,0.531217,1,1,0.5,1
1153,'2026/05/31 15:55:36:428',2,0.905712,0.53164,1,1,0.5,1
1154,'2026/05/31 15:55:36:462',2,0.905517,0.532116,1,1,0.5,1
1155,'2026/05/31 15:55:36:494',2,0.905402,0.532419,1,1,0.5,1
1156,'2026/05/31 15:55:36:528',2,0.905312,0.53268,1,1,0.5,1
1157,'2026/05/31 15:55:36:561',2,0.905139,0.532585,1,1,0.5,1
1158,'2026/05/31 15:55:36:595',2,0.905059,0.532292,1,1,0.5,1
1159,'2026/05/31 15:55:36:629',2,0.905134,0.531992,1,1,0.5,1
1160,'2026/05/31 15:55:36:662',2,0.905156,0.531319,1,1,0.5,1
1161,'2026/05/31 15:55:36:696',2,0.905174,0.530266,1,1,0.5,1
1162,'2026/05/31 15:55:36:727',2,0.905309,0.529686,1,1,0.5,1
1163,'2026/05/31 15:55:36:759',2,0.905223,0.529642,1,1,0.5,1
1164,'2026/05/31 15:55:36:793',2,0.905293,0.529284,1,1,0.5,1
1165,'2026/05/31 15:55:36:826',2,0.905261,0.529251,1,1,0.5,1
1166,'2026/05/31 15:55:36:862',2,0.905178,0.529322,1,1,0.5,1
1167,'2026/05/31 15:55:36:894',2,0.905018,0.530031,1,1,0.5,1
1168,'2026/05/31 15:55:36:928',2,0.90457,0.530114,1,1,0.5,1
1169,'2026/05/31 15:55:36:960',2,0.904151,0.530097,1,1,0.5,1
1170,'2026/05/31 15:55:36:995',2,0.903904,0.530074,1,1,0.5,1
1171,'2026/05/31 15:55:37:029',2,0.903816,0.530212,1,1,0.5,1
1172,'2026/05/31 15:55:37:062',2,0.903787,0.530172,1,1,0.5,1
1173,'2026/05/31 15:55:37:096',2,0.903766,0.530379,1,1,0.5,1
1174,'2026/05/31 15:55:37:127',2,0.903959,0.53061,1,1,0.5,1
1175,'2026/05/31 15:55:37:161',2,0.903954,0.531193,1,1,0.5,1
1176,'2026/05/31 15:55:37:194',2,0.903759,0.531964,1,1,0.5,1
1177,'2026/05/31 15:55:37:228',2,0.903557,0.532521,1,1,0.5,1
1178,'2026/05/31 15:55:37:262',2,0.903297,0.532913,1,1,0.5,1
1179,'2026/05/31 15:55:37:294',2,0.903213,0.533208,1,1,0.5,1
1180,'2026/05/31 15:55:37:330',2,0.903227,0.533958,1,1,0.5,1
1181,'2026/05/31 15:55:37:360',2,0.903315,0.534073,1,1,0.5,1
1182,'2026/05/31 15:55:37:394',2,0.903416,0.534511,1,1,0.5,1
1183,'2026/05/31 15:55:37:429',2,0.90366,0.535067,1,1,0.5,1
1184,'2026/05/31 15:55:37:461',2,0.904013,0.535528,1,1,0.5,1
1185,'2026/05/31 15:55:37:496',2,0.90433,0.53555,1,1,0.5,1
1186,'2026/05/31 15:55:37:527',2,0.904638,0.536223,1,1,0.5,1
1187,'2026/05/31 15:55:37:562',2,0.904884,0.535868,1,1,0.5,1
1188,'2026/05/31 15:55:37:594',2,0.90504,0.535643,1,1,0.5,1
1189,'2026/05/31 15:55:37:628',2,0.905255,0.535145,1,1,0.5,1
1190,'2026/05/31 15:55:37:662',2,0.905719,0.535106,1,1,0.5,1
1191,'2026/05/31 15:55:37:695',2,0.906119,0.534939,1,1,0.5,1
1192,'2026/05/31 15:55:37:731',2,0.906263,0.535046,1,1,0.5,1
1193,'2026/05/31 15:55:37:761',2,0.906319,0.53479,1,1,0.5,1
1194,'2026/05/31 15:55:37:795',2,0.906234,0.535106,1,1,0.5,1
1195,'2026/05/31 15:55:37:828',2,0.906269,0.535098,1,1,0.5,1
1196,'2026/05/31 15:55:37:863',2,0.906243,0.535364,1,1,0.5,1
1197,'2026/05/31 15:55:37:894',2,0.906195,0.535858,1,1,0.5,1
1198,'2026/05/31 15:55:37:928',2,0.906102,0.536459,1,1,0.5,1
1199,'2026/05/31 15:55:37:962',2,0.90605,0.537054,1,1,0.5,1
1200,'2026/05/31 15:55:37:995',2,0.905823,0.537643,1,1,0.5,1
1201,'2026/05/31 15:55:38:029',2,0.9057,0.538861,1,1,0.5,1
1202,'2026/05/31 15:55:38:060',2,0.905671,0.539106,1,1,0.5,1
1203,'2026/05/31 15:55:38:095',2,0.905818,0.53938,1,1,0.5,1
1204,'2026/05/31 15:55:38:129',2,0.905827,0.539735,1,1,0.5,1
1205,'2026/05/31 15:55:38:163',2,0.905893,0.539874,1,1,0.5,1
1206,'2026/05/31 15:55:38:195',2,0.905747,0.540164,1,1,0.5,1
1207,'2026/05/31 15:55:38:228',2,0.905789,0.541062,1,1,0.5,1
1208,'2026/05/31 15:55:38:262',2,0.906036,0.541817,1,1,0.5,1
1209,'2026/05/31 15:55:38:294',2,0.906621,0.542113,1,1,0.5,1
1210,'2026/05/31 15:55:38:329',2,0.907333,0.542377,1,1,0.5,1
1211,'2026/05/31 15:55:38:362',2,0.907834,0.542594,1,1,0.5,1
1212,'2026/05/31 15:55:38:396',2,0.908,0.542688,1,1,0.5,1
1213,'2026/05/31 15:55:38:427',2,0.908023,0.542332,1,1,0.5,1
1214,'2026/05/31 15:55:38:460',2,0.908124,0.542041,1,1,0.5,1
1215,'2026/05/31 15:55:38:495',2,0.908461,0.541194,1,1,0.5,1
1216,'2026/05/31 15:55:38:528',2,0.909024,0.540968,1,1,0.5,1
1217,'2026/05/31 15:55:38:558',2,0.909635,0.541106,1,1,0.5,1
1218,'2026/05/31 15:55:38:592',2,0.909967,0.541,1,1,0.5,1
1219,'2026/05/31 15:55:38:624',2,0.910077,0.541071,1,1,0.5,1
1220,'2026/05/31 15:55:38:658',2,0.910034,0.540881,1,1,0.5,1
1221,'2026/05/31 15:55:38:696',2,0.90993,0.540673,1,1,0.5,1
1222,'2026/05/31 15:55:38:728',2,0.909943,0.540572,1,1,0.5,1
1223,'2026/05/31 15:55:38:761',2,0.909901,0.540268,1,1,0.5,1
1224,'2026/05/31 15:55:38:793',2,0.90977,0.540467,1,1,0.5,1
1225,'2026/05/31 15:55:38:829',2,0.909771,0.540604,1,1,0.5,1
1226,'2026/05/31 15:55:38:861',2,0.909561,0.540626,1,1,0.5,1
1227,'2026/05/31 15:55:38:896',2,0.909349,0.540802,1,1,0.5,1
1228,'2026/05/31 15:55:38:929',2,0.909091,0.541137,1,1,0.5,1
1229,'2026/05/31 15:55:38:962',2,0.908899,0.541284,1,1,0.5,1
1230,'2026/05/31 15:55:38:995',2,0.908834,0.541477,1,1,0.5,1
1231,'2026/05/31 15:55:39:028',2,0.908612,0.541749,1,1,0.5,1
1232,'2026/05/31 15:55:39:062',2,0.908366,0.542152,1,1,0.5,1
1233,'2026/05/31 15:55:39:095',2,0.908027,0.542675,1,1,0.5,1
1234,'2026/05/31 15:55:39:129',2,0.907794,0.543053,1,1,0.5,1
1235,'2026/05/31 15:55:39:161',2,0.907596,0.543193,1,1,0.5,1
1236,'2026/05/31 15:55:39:196',2,0.907347,0.543522,1,1,0.5,1
1237,'2026/05/31 15:55:39:228',2,0.906992,0.543783,1,1,0.5,1
1238,'2026/05/31 15:55:39:262',2,0.906619,0.544344,1,1,0.5,1
1239,'2026/05/31 15:55:39:296',2,0.906447,0.544626,1,1,0.5,1
1240,'2026/05/31 15:55:39:327',2,0.906218,0.544981,1,1,0.5,1
1241,'2026/05/31 15:55:39:361',2,0.905979,0.545244,1,1,0.5,1
1242,'2026/05/31 15:55:39:396',2,0.905769,0.54521,1,1,0.5,1
1243,'2026/05/31 15:55:39:430',2,0.905782,0.545289,1,1,0.5,1
1244,'2026/05/31 15:55:39:462',2,0.905783,0.545247,1,1,0.5,1
1245,'2026/05/31 15:55:39:496',2,0.905921,0.545549,1,1,0.5,1
1246,'2026/05/31 15:55:39:529',2,0.906281,0.545393,1,1,0.5,1
1247,'2026/05/31 15:55:39:562',2,0.906712,0.545132,1,1,0.5,1
1248,'2026/05/31 15:55:39:596',2,0.906986,0.545042,1,1,0.5,1
1249,'2026/05/31 15:55:39:627',2,0.906837,0.544538,1,1,0.5,1
1250,'2026/05/31 15:55:39:662',2,0.906772,0.544161,1,1,0.5,1
1251,'2026/05/31 15:55:39:695',2,0.9068,0.544151,1,1,0.5,1
1252,'2026/05/31 15:55:39:729',2,0.906777,0.544228,1,1,0.5,1
1253,'2026/05/31 15:55:39:763',2,0.906862,0.543945,1,1,0.5,1
1254,'2026/05/31 15:55:39:795',2,0.906928,0.543963,1,1,0.5,1
1255,'2026/05/31 15:55:39:830',2,0.906889,0.544148,1,1,0.5,1
1256,'2026/05/31 15:55:39:862',2,0.906867,0.544147,1,1,0.5,1
1257,'2026/05/31 15:55:39:896',2,0.906836,0.544018,1,1,0.5,1
1258,'2026/05/31 15:55:39:927',2,0.906841,0.543868,1,1,0.5,1
1259,'2026/05/31 15:55:39:960',2,0.906737,0.543903,1,1,0.5,1
1260,'2026/05/31 15:55:39:994',2,0.906761,0.54379,1,1,0.5,1
1261,'2026/05/31 15:55:40:027',2,0.906875,0.543687,1,1,0.5,1
1262,'2026/05/31 15:55:40:062',2,0.907269,0.542945,1,1,0.5,1
1263,'2026/05/31 15:55:40:096',2,0.907312,0.542388,1,1,0.5,1
1264,'2026/05/31 15:55:40:130',2,0.907365,0.542413,1,1,0.5,1
1265,'2026/05/31 15:55:40:162',2,0.907786,0.542096,1,1,0.5,1
1266,'2026/05/31 15:55:40:196',2,0.908075,0.542588,1,1,0.5,1
1267,'2026/05/31 15:55:40:229',2,0.908225,0.543117,1,1,0.5,1
1268,'2026/05/31 15:55:40:262',2,0.908169,0.544051,1,1,0.5,1
1269,'2026/05/31 15:55:40:296',2,0.907807,0.544739,1,1,0.5,1
1270,'2026/05/31 15:55:40:330',2,0.907381,0.545134,1,1,0.5,1
1271,'2026/05/31 15:55:40:361',2,0.906641,0.545393,1,1,0.5,1
1272,'2026/05/31 15:55:40:396',2,0.90536,0.545381,1,1,0.5,1
1273,'2026/05/31 15:55:40:428',2,0.903882,0.545476,1,1,0.5,1
1274,'2026/05/31 15:55:40:462',2,0.902219,0.545943,1,1,0.5,1
1275,'2026/05/31 15:55:40:496',2,0.900887,0.54696,1,1,0.5,1
1276,'2026/05/31 15:55:40:527',2,0.899541,0.547399,1,1,0.5,1
1277,'2026/05/31 15:55:40:562',2,0.898311,0.54827,1,1,0.5,1
1278,'2026/05/31 15:55:40:595',2,0.897206,0.548702,1,1,0.5,1
1279,'2026/05/31 15:55:40:628',2,0.8969,0.549477,1,1,0.5,1
1280,'2026/05/31 15:55:40:662',2,0.896877,0.549985,1,1,0.5,1
1281,'2026/05/31 15:55:40:696',2,0.896735,0.551168,1,1,0.5,1
1282,'2026/05/31 15:55:40:728',2,0.896716,0.552171,1,1,0.5,1
1283,'2026/05/31 15:55:40:763',2,0.896914,0.552701,1,1,0.5,1
1284,'2026/05/31 15:55:40:795',2,0.896889,0.553488,1,1,0.5,1
1285,'2026/05/31 15:55:40:825',2,0.896944,0.554079,1,1,0.5,1
1286,'2026/05/31 15:56:05:730',3,0.501621,0.22661,1,0.5,0,1
1287,'2026/05/31 15:56:05:764',3,0.50143,0.226289,1,0.5,0,1
1288,'2026/05/31 15:56:05:796',3,0.501638,0.226269,1,0.5,0,1
1289,'2026/05/31 15:56:05:830',3,0.501153,0.227622,1,0.5,0,1
1290,'2026/05/31 15:56:05:863',3,0.501523,0.227619,1,0.5,0,1
1291,'2026/05/31 15:56:05:897',3,0.501384,0.226016,1,0.5,0,1
1292,'2026/05/31 15:56:05:931',3,0.501443,0.225949,1,0.5,0,1
1293,'2026/05/31 15:56:05:963',3,0.501067,0.226015,1,0.5,0,1
1294,'2026/05/31 15:56:05:998',3,0.501112,0.224408,1,0.5,0,1
1295,'2026/05/31 15:56:06:031',3,0.501163,0.222813,1,0.5,0,1
1296,'2026/05/31 15:56:06:064',3,0.50146,0.222444,1,0.5,0,1
1297,'2026/05/31 15:56:06:097',3,0.501424,0.220368,1,0.5,0,1
1298,'2026/05/31 15:56:06:131',3,0.502272,0.220107,1,0.5,0,1
1299,'2026/05/31 15:56:06:164',3,0.503033,0.220295,1,0.5,0,1
1300,'2026/05/31 15:56:06:198',3,0.503545,0.220443,1,0.5,0,1
1301,'2026/05/31 15:56:06:233',3,0.504265,0.219655,1,0.5,0,1
1302,'2026/05/31 15:56:06:261',3,0.504948,0.220602,1,0.5,0,1
1303,'2026/05/31 15:56:06:298',3,0.505622,0.220813,1,0.5,0,1
1304,'2026/05/31 15:56:06:331',3,0.50597,0.219389,1,0.5,0,1
1305,'2026/05/31 15:56:06:365',3,0.506337,0.218856,1,0.5,0,1
1306,'2026/05/31 15:56:06:398',3,0.506476,0.218483,1,0.5,0,1
1307,'2026/05/31 15:56:06:431',3,0.506977,0.216893,1,0.5,0,1
1308,'2026/05/31 15:56:06:466',3,0.507303,0.215952,1,0.5,0,1
1309,'2026/05/31 15:56:06:497',3,0.507678,0.215991,1,0.5,0,1
1310,'2026/05/31 15:56:06:532',3,0.507614,0.215869,1,0.5,0,1
1311,'2026/05/31 15:56:06:565',3,0.507502,0.21539,1,0.5,0,1
1312,'2026/05/31 15:56:06:597',3,0.507627,0.215514,1,0.5,0,1
1313,'2026/05/31 15:56:06:633',3,0.508328,0.215931,1,0.5,0,1
1314,'2026/05/31 15:56:06:664',3,0.509195,0.215713,1,0.5,0,1
1315,'2026/05/31 15:56:06:698',3,0.509321,0.2158,1,0.5,0,1
1316,'2026/05/31 15:56:06:730',3,0.509523,0.21603,1,0.5,0,1
1317,'2026/05/31 15:56:06:764',3,0.509561,0.216242,1,0.5,0,1
1318,'2026/05/31 15:56:06:797',3,0.509655,0.216764,1,0.5,0,1
1319,'2026/05/31 15:56:06:833',3,0.509483,0.217676,1,0.5,0,1
1320,'2026/05/31 15:56:06:864',3,0.509242,0.219134,1,0.5,0,1
1321,'2026/05/31 15:56:06:896',3,0.509311,0.219272,1,0.5,0,1
1322,'2026/05/31 15:56:06:930',3,0.509408,0.219371,1,0.5,0,1
1323,'2026/05/31 15:56:06:962',3,0.509576,0.219597,1,0.5,0,1
1324,'2026/05/31 15:56:07:000',3,0.509287,0.219736,1,0.5,0,1
1325,'2026/05/31 15:56:07:032',3,0.509109,0.219908,1,0.5,0,1
1326,'2026/05/31 15:56:07:063',3,0.508843,0.219941,1,0.5,0,1
1327,'2026/05/31 15:56:07:093',3,0.508518,0.220156,1,0.5,0,1
1328,'2026/05/31 15:56:07:130',3,0.508313,0.220276,1,0.5,0,1
1329,'2026/05/31 15:56:07:165',3,0.508252,0.220362,1,0.5,0,1
1330,'2026/05/31 15:56:07:197',3,0.507962,0.220969,1,0.5,0,1
1331,'2026/05/31 15:56:07:233',3,0.507737,0.220608,1,0.5,0,1
1332,'2026/05/31 15:56:07:265',3,0.507286,0.220745,1,0.5,0,1
1333,'2026/05/31 15:56:07:296',3,0.507262,0.220931,1,0.5,0,1
1334,'2026/05/31 15:56:07:333',3,0.507018,0.221104,1,0.5,0,1
1335,'2026/05/31 15:56:07:362',3,0.50704,0.2205,1,0.5,0,1
1336,'2026/05/31 15:56:07:399',3,0.50721,0.220512,1,0.5,0,1
1337,'2026/05/31 15:56:07:431',3,0.507073,0.220268,1,0.5,0,1
1338,'2026/05/31 15:56:07:465',3,0.50696,0.220139,1,0.5,0,1
1339,'2026/05/31 15:56:07:498',3,0.506988,0.219887,1,0.5,0,1
1340,'2026/05/31 15:56:07:531',3,0.506804,0.220068,1,0.5,0,1
1341,'2026/05/31 15:56:07:566',3,0.506599,0.219379,1,0.5,0,1
1342,'2026/05/31 15:56:07:598',3,0.50651,0.218789,1,0.5,0,1
1343,'2026/05/31 15:56:07:631',3,0.506685,0.218492,1,0.5,0,1
1344,'2026/05/31 15:56:07:665',3,0.506749,0.218545,1,0.5,0,1
1345,'2026/05/31 15:56:07:699',3,0.506912,0.218209,1,0.5,0,1
1346,'2026/05/31 15:56:07:733',3,0.506997,0.21767,1,0.5,0,1
1347,'2026/05/31 15:56:07:763',3,0.50708,0.217824,1,0.5,0,1
1348,'2026/05/31 15:56:07:797',3,0.507003,0.218385,1,0.5,0,1
1349,'2026/05/31 15:56:07:830',3,0.507239,0.218409,1,0.5,0,1
1350,'2026/05/31 15:56:07:865',3,0.507218,0.218302,1,0.5,0,1
1351,'2026/05/31 15:56:07:899',3,0.507385,0.218579,1,0.5,0,1
1352,'2026/05/31 15:56:07:932',3,0.507369,0.218997,1,0.5,0,1
1353,'2026/05/31 15:56:07:967',3,0.50765,0.219324,1,0.5,0,1
1354,'2026/05/31 15:56:07:996',3,0.507667,0.219137,1,0.5,0,1
1355,'2026/05/31 15:56:08:031',3,0.507633,0.219218,1,0.5,0,1
1356,'2026/05/31 15:56:08:064',3,0.507593,0.219601,1,0.5,0,1
1357,'2026/05/31 15:56:08:097',3,0.507395,0.219565,1,0.5,0,1
1358,'2026/05/31 15:56:08:131',3,0.507436,0.219433,1,0.5,0,1
1359,'2026/05/31 15:56:08:164',3,0.507344,0.219697,1,0.5,0,1
1360,'2026/05/31 15:56:08:199',3,0.50747,0.219702,1,0.5,0,1
1361,'2026/05/31 15:56:08:230',3,0.507639,0.220127,1,0.5,0,1
1362,'2026/05/31 15:56:08:265',3,0.508012,0.22022,1,0.5,0,1
1363,'2026/05/31 15:56:08:299',3,0.508379,0.221015,1,0.5,0,1
1364,'2026/05/31 15:56:08:332',3,0.508306,0.221346,1,0.5,0,1
1365,'2026/05/31 15:56:08:365',3,0.508275,0.221747,1,0.5,0,1
1366,'2026/05/31 15:56:08:398',3,0.508285,0.222179,1,0.5,0,1
1367,'2026/05/31 15:56:08:432',3,0.508163,0.222204,1,0.5,0,1
1368,'2026/05/31 15:56:08:463',3,0.508108,0.222203,1,0.5,0,1
1369,'2026/05/31 15:56:08:499',3,0.507881,0.22232,1,0.5,0,1
1370,'2026/05/31 15:56:08:532',3,0.507497,0.22251,1,0.5,0,1
1371,'2026/05/31 15:56:08:564',3,0.507236,0.221926,1,0.5,0,1
1372,'2026/05/31 15:56:08:598',3,0.507249,0.220804,1,0.5,0,1
1373,'2026/05/31 15:56:08:632',3,0.507109,0.22034,1,0.5,0,1
1374,'2026/05/31 15:56:08:666',3,0.506704,0.220301,1,0.5,0,1
1375,'2026/05/31 15:56:08:697',3,0.50681,0.220495,1,0.5,0,1
1376,'2026/05/31 15:56:08:732',3,0.506791,0.22067,1,0.5,0,1
1377,'2026/05/31 15:56:08:764',3,0.506902,0.22097,1,0.5,0,1
1378,'2026/05/31 15:56:08:799',3,0.50706,0.221487,1,0.5,0,1
1379,'2026/05/31 15:56:08:831',3,0.50745,0.22142,1,0.5,0,1
1380,'2026/05/31 15:56:08:865',3,0.507853,0.220908,1,0.5,0,1
1381,'2026/05/31 15:56:08:899',3,0.508054,0.22056,1,0.5,0,1
1382,'2026/05/31 15:56:08:931',3,0.507974,0.220627,1,0.5,0,1
1383,'2026/05/31 15:56:08:966',3,0.507805,0.220891,1,0.5,0,1
1384,'2026/05/31 15:56:08:998',3,0.507861,0.220774,1,0.5,0,1
1385,'2026/05/31 15:56:09:032',3,0.507631,0.220202,1,0.5,0,1
1386,'2026/05/31 15:56:09:065',3,0.507497,0.2205,1,0.5,0,1
1387,'2026/05/31 15:56:09:098',3,0.50733,0.220593,1,0.5,0,1
1388,'2026/05/31 15:56:09:133',3,0.506914,0.220186,1,0.5,0,1
1389,'2026/05/31 15:56:09:164',3,0.506788,0.219585,1,0.5,0,1
1390,'2026/05/31 15:56:09:199',3,0.507096,0.22063,1,0.5,0,1
1391,'2026/05/31 15:56:09:231',3,0.507376,0.220027,1,0.5,0,1
1392,'2026/05/31 15:56:09:266',3,0.507421,0.220105,1,0.5,0,1
1393,'2026/05/31 15:56:09:298',3,0.507412,0.219795,1,0.5,0,1
1394,'2026/05/31 15:56:09:332',3,0.50736,0.21941,1,0.5,0,1
1395,'2026/05/31 15:56:09:371',3,0.507575,0.219275,1,0.5,0,1
1396,'2026/05/31 15:56:09:434',3,0.507747,0.219566,1,0.5,0,1
1397,'2026/05/31 15:56:09:466',3,0.507708,0.219326,1,0.5,0,1
1398,'2026/05/31 15:56:09:498',3,0.507711,0.218969,1,0.5,0,1
1399,'2026/05/31 15:56:09:534',3,0.507598,0.219286,1,0.5,0,1
1400,'2026/05/31 15:56:09:565',3,0.507504,0.218753,1,0.5,0,1
1401,'2026/05/31 15:56:09:602',3,0.507395,0.21886,1,0.5,0,1
1402,'2026/05/31 15:56:09:632',3,0.50755,0.218526,1,0.5,0,1
1403,'2026/05/31 15:56:09:665',3,0.507696,0.217868,1,0.5,0,1
1404,'2026/05/31 15:56:09:698',3,0.507845,0.217378,1,0.5,0,1
1405,'2026/05/31 15:56:09:732',3,0.507867,0.217163,1,0.5,0,1
1406,'2026/05/31 15:56:09:766',3,0.50783,0.217006,1,0.5,0,1
1407,'2026/05/31 15:56:09:797',3,0.507937,0.216767,1,0.5,0,1
1408,'2026/05/31 15:56:09:831',3,0.50799,0.2166,1,0.5,0,1
1409,'2026/05/31 15:56:09:865',3,0.507946,0.216457,1,0.5,0,1
1410,'2026/05/31 15:56:09:899',3,0.507909,0.216257,1,0.5,0,1
1411,'2026/05/31 15:56:09:932',3,0.507863,0.216195,1,0.5,0,1
1412,'2026/05/31 15:56:09:965',3,0.507794,0.21614,1,0.5,0,1
1413,'2026/05/31 15:56:09:998',3,0.507821,0.216196,1,0.5,0,1
1414,'2026/05/31 15:56:10:031',3,0.507645,0.21609,1,0.5,0,1
1415,'2026/05/31 15:56:10:065',3,0.507405,0.216369,1,0.5,0,1
1416,'2026/05/31 15:56:10:099',3,0.507151,0.216136,1,0.5,0,1
1417,'2026/05/31 15:56:10:131',3,0.506737,0.216299,1,0.5,0,1
1418,'2026/05/31 15:56:10:169',3,0.506401,0.21636,1,0.5,0,1
1419,'2026/05/31 15:56:10:235',3,0.506234,0.216728,1,0.5,0,1
1420,'2026/05/31 15:56:10:302',3,0.505961,0.217037,1,0.5,0,1
1421,'2026/05/31 15:56:10:332',3,0.505917,0.216675,1,0.5,0,1
1422,'2026/05/31 15:56:10:366',3,0.506026,0.21699,1,0.5,0,1
1423,'2026/05/31 15:56:10:400',3,0.505883,0.217567,1,0.5,0,1
1424,'2026/05/31 15:56:10:432',3,0.506036,0.217088,1,0.5,0,1
1425,'2026/05/31 15:56:10:466',3,0.506007,0.217241,1,0.5,0,1
1426,'2026/05/31 15:56:10:499',3,0.505783,0.217155,1,0.5,0,1
1427,'2026/05/31 15:56:10:531',3,0.505938,0.217346,1,0.5,0,1
1428,'2026/05/31 15:56:10:568',3,0.505837,0.217375,1,0.5,0,1
1429,'2026/05/31 15:56:10:598',3,0.505884,0.217497,1,0.5,0,1
1430,'2026/05/31 15:56:10:632',3,0.505969,0.217291,1,0.5,0,1
1431,'2026/05/31 15:56:10:666',3,0.50611,0.217408,1,0.5,0,1
1432,'2026/05/31 15:56:10:697',3,0.506115,0.217805,1,0.5,0,1
1433,'2026/05/31 15:56:10:733',3,0.506722,0.218117,1,0.5,0,1
1434,'2026/05/31 15:56:10:764',3,0.506669,0.217927,1,0.5,0,1
1435,'2026/05/31 15:56:10:800',3,0.506983,0.21841,1,0.5,0,1
1436,'2026/05/31 15:56:10:830',3,0.506883,0.218681,1,0.5,0,1
1437,'2026/05/31 15:56:10:867',3,0.506924,0.218691,1,0.5,0,1
1438,'2026/05/31 15:56:10:899',3,0.506973,0.219073,1,0.5,0,1
1439,'2026/05/31 15:56:10:932',3,0.506942,0.218623,1,0.5,0,1
1440,'2026/05/31 15:56:10:969',3,0.506863,0.218617,1,0.5,0,1
1441,'2026/05/31 15:56:10:999',3,0.506747,0.218295,1,0.5,0,1
1442,'2026/05/31 15:56:11:032',3,0.506813,0.218286,1,0.5,0,1
1443,'2026/05/31 15:56:11:065',3,0.50705,0.218357,1,0.5,0,1
1444,'2026/05/31 15:56:11:099',3,0.507022,0.218419,1,0.5,0,1
1445,'2026/05/31 15:56:11:133',3,0.507092,0.218497,1,0.5,0,1
1446,'2026/05/31 15:56:11:164',3,0.507199,0.218299,1,0.5,0,1
1447,'2026/05/31 15:56:11:200',3,0.507332,0.218315,1,0.5,0,1
1448,'2026/05/31 15:56:11:232',3,0.507445,0.217807,1,0.5,0,1
1449,'2026/05/31 15:56:11:266',3,0.507543,0.217598,1,0.5,0,1
1450,'2026/05/31 15:56:11:298',3,0.507659,0.217834,1,0.5,0,1
